id,nombre,precio,precioCaja,descripcion,folderId,finalArtId,proveedor,codCaja,stockJson,familia,subcategoria,unidad,unidadDetalle,imagen,fecha
1336,Pantalla LED 24W sobrepuesto,100.0,0.0,,1PxUyoTz8hFCLVPQiabeLvUtraJOEjAL9,,,,"{""isCatalog"": false}",,,Unidad,,,
1337,Placas dobles,26.0,0.0,,1pxykN2QNWotVV3fWm-RsC5LQ8oRlFiA2,,,,"{""isCatalog"": false}",,,Unidad,,,
1338,Cable de cobre desnudo de 35mm o No. 2 de 7 hilos (metro),116.0,0.0,,1Py8u8u_svZQGi46LSnr2Drig5bTEz7V2,,,,"{""isCatalog"": false}",,,Unidad,,,
1339,Bolsa de 100 pzas precinto de 40cm,90.0,0.0,,1pzJdzhGiH82Ag3tnRLeMxQdzOlmNu9BC,,,,"{""isCatalog"": false}",,,Unidad,,,
1340,Toma Schuko simple soprepuesto,20.0,0.0,,1Q-57vQChWlW9yV0M_YhfzPvTQYBHeNKs,,,,"{""isCatalog"": false}",,,Unidad,,,
1341,Enchufe simple en placa,35.0,0.0,,1Q0c71XRoY0cxdSLObdg9qB3daBHf9DDJ,,,,"{""isCatalog"": false}",,,Unidad,,,
1342,Termomagnetico bipolar de 30A,45.0,0.0,,1q0gPOdOLO6LPWL_xIzUP3LJ6sR39cHPM,,,,"{""isCatalog"": false}",,,Unidad,,,
1343,Alambre de cobre #10 marca tigre (rollo de 100M),680.0,0.0,,1q1kY3FRHl0B__5PlB41mVqAwBOXEXL0G,,,,"{""isCatalog"": false}",,,Unidad,,,
1344,Tubo LED 20W EVERLEO luz blanca,25.0,0.0,,1q5449sW3P43aghKiORtb0MI_E6TYstwf,,,,"{""isCatalog"": false}",,,Unidad,,,
1345,"Cable de cobre, 7 hilos flexible AWG N°8 (rollo de 100 metros)",2198.0,0.0,,1q8unWAm6k46xjWkoUJW2QPLWC8kCPtYP,,,,"{""isCatalog"": false}",,,Unidad,,,
1346,Foco LED 30W luz cálida,40.0,0.0,,1qAerGTR4QBq2eDioa4gBKq2P-LsYPWkN,,,,"{""isCatalog"": false}",,,Unidad,,,
1347,Clavijas,5.0,0.0,,1qASTiuXvz_Iuth4h8Lcwu1OVtUrWJbm-,,,,"{""isCatalog"": false}",,,Unidad,,,
1348,SOCKET DE PORCELANA,12.0,0.0,,1QbJU8wPRyRfph5cqVPZ0B2CK_NBXtuIW,,,,"{""isCatalog"": false}",,,Unidad,,,
1349,"Picaporte, medida 1.1/2, color dorado",12.0,0.0,,1qDfqMpYjQrKDR_2np_vyg3hFrO-znStQ,,,,"{""isCatalog"": false}",,,Unidad,,,
1350,Cable monopolar de CU #10 multifilar COPLAS ind. Boliviana,470.0,0.0,,1qdHX2j6Xf18FB8Kr77QcGvqwkYkP_dH7,,,,"{""isCatalog"": false}",,,Unidad,,,
1351,Interruptor conmutador doble Argo negro,55.0,0.0,,1Qf7Uoosej-Z2QMk7Z28Nr3mSc1mM4kA9,,,,"{""isCatalog"": false}",,,Unidad,,,
1352,LAMPARA(TUBO) FLORECENTES LED DE 20W        Modelo:LT8-20-W  ( E )                                                                                                                                       Entrada: 220vCA-50Hz                                  ,20.0,0.0,,1QFgR0enXcwwRkv3mWHW__iJ3fyh3c9Jm,,,,"{""isCatalog"": false}",,,Unidad,,,
1353,Tubo LED 60cm 12W luz blanca,20.0,0.0,,1Qfxw4wFKM018CyGXuEV4tfRIyVrse3Oz,,,,"{""isCatalog"": false}",,,Unidad,,,
1354,Tubo LED 10W 60cm luz blanca,16.0,0.0,,1qGIevmNzx6jU6wCzdp3g6nT8oLnkIuR9,,,,"{""isCatalog"": false}",,,Unidad,,,
1355,Pantalma cuadrada 30x30cm,55.0,0.0,,1qhAzTWlUp5R5PuNX3Zfl8zGac-33JB-S,,,,"{""isCatalog"": false}",,,Unidad,,,
1356,Focos LED de 10W,15.0,0.0,,1qhEbtnd_dXcdv1dyCUDuDKlpdfYHeJKs,,,,"{""isCatalog"": false}",,,Unidad,,,
1357,Tomacorriente simple Mr Three,25.0,0.0,,1qhRZf2iXZeDu9LYARYXL49lSwLF3ON4p,,,,"{""isCatalog"": false}",,,Unidad,,,
1358,Rollo cordón doble No 20,220.0,0.0,,1QiseocxHm7Pey_7KbDM5xphyeRgTwgvx,,,,"{""isCatalog"": false}",,,Unidad,,,
1359,Aerosol color azul,30.0,0.0,,1qk9gSTcbKCTa6yxKONCr3zfiTlI9JO4I,,,,"{""isCatalog"": false}",,,Unidad,,,
1360,"Chicotillo galvanizado, material acero trenzado, 40cm",45.0,0.0,,1qKdb02mGTshV0_xlAMP7vSj85jv3T6g0,,,,"{""isCatalog"": false}",,,Unidad,,,
1361,Cable UTP CAT 6 PURO COBRE (CAJA 305mts),1815.0,0.0,,1qKw8Jm01PklgKHOkfjFvc9rIkkABKV62,,,,"{""isCatalog"": false}",,,Unidad,,,
1362,Chapa de Perilla sin llave,0.0,0.0,,1qL6BFTAgeC08Mj_7nnrSIqjdybB16p2k,,,,"{""isCatalog"": false}",,,Unidad,,,
1363,Guantes de hilo (par),25.0,0.0,,1qMdVTzfKRcv6vDSqemWQ00l-_NXPeWoS,,,,"{""isCatalog"": false}",,,Unidad,,,
1364,FOCO LED CON SENSOR DE MOVIMIENTO DE 12W,45.0,0.0,,1QmN5mW5be6CZqwhbOTfJUHovKUXBmypC,,,,"{""isCatalog"": false}",,,Unidad,,,
1365,PANTALLA CUADRA DE 60X60 LUZ BLANCA,190.0,0.0,,1QmxeTqEX5hwfvMyXpB0FWPx7h7HPI5qN,,,,"{""isCatalog"": false}",,,Unidad,,,
1366,Chapa de puerta principal marca Travex,130.0,0.0,,1qN1uyvs8agI1OoB7zCQbV90FpdBxUJ7s,,,,"{""isCatalog"": false}",,,Unidad,,,
1367,Panel para sobreponer de 18W Lentelux Brasilero,45.0,0.0,,1qNF-phxwySNykSgP13S_XGlA6YgeDihH,,,,"{""isCatalog"": false}",,,Unidad,,,
1368,Bateria alcalina (Pila C),25.0,0.0,,1QniE9rsJ1ivPNF91olK3IrLipOnuFWIu,,,,"{""isCatalog"": false}",,,Unidad,,,
1369,GRAPA PARA TAPIZAR DE 1/2 CJA DE 1000 UNID,35.0,0.0,,1qnlUPdZCkBst2pLhGCC6E6e2_4SlEM-p,,,,"{""isCatalog"": false}",,,Unidad,,,
1370,FOTOCELULAS P/LUMINARIA,75.0,0.0,,1qNOKRf1-WYGnvnWc5IUA8XVoYgSIrntw,,,,"{""isCatalog"": false}",,,Unidad,,,
1371,Tomacorriente simple sobrepuesto,15.0,0.0,,1QOfEZiuWwe8ESpoNi_DU70jXMg_IUNYd,,,,"{""isCatalog"": false}",,,Unidad,,,
1372,GRAPAS DE ACERO MED 8X11.3X0.7MM (1000PZA),65.0,0.0,,1QOJSaK69mkZpfoSAV-aOtmhTu6uAw0ot,,,,"{""isCatalog"": false}",,,Unidad,,,
1373,Tubo LED de 12W,18.0,0.0,,1QpMm2ZnuioUUZx2z_znV0TnGMMyU6ZdO,,,,"{""isCatalog"": false}",,,Unidad,,,
1374,ALAMBR ELÉCTRICO N°12 TIGRE (rollo 100 metros),850.0,0.0,,1QqIBFY0GUvnAXRZdc4is96O6Qx1GHjoj,,,,"{""isCatalog"": false}",,,Unidad,,,
1375,Foco LED botellón de 18W,25.0,0.0,,1QQJwtKZgew0hyx8Ejfvchc9_OFxPfSCh,,,,,,,Unidad,,,
1376,Panel LED empotrable 7W,29.0,0.0,,1qQUK2OtJn7o2y4DipdUucn1iXyatGTyr,,,,"{""isCatalog"": false}",,,Unidad,,,
1377,APLIQUE DE TRES FOCOS,300.0,0.0,,1QriLbxr2AzvFd_gFtfSPuQ88wXpGDWnp,,,,"{""isCatalog"": false}",,,Unidad,,,
1378,Cable cordón #12,1200.0,0.0,,1QRs0iflueOcczJi9x9hMkAbea2KoqX4z,,,,"{""isCatalog"": false}",,,Unidad,,,
1379,Chapa batiente,22.0,0.0,,1Que76-ESyWGBWhR0N05gDIWfYl8JyaLe,,,,"{""isCatalog"": false}",,,Unidad,,,
1380,Chapa de gabetero metálico frontal,35.0,0.0,,1qUGzBZ9XLw9eNBNXd4BvLkVnBh3VKblm,,,,"{""isCatalog"": false}",,,Unidad,,,
1381,Reflector LED 300W Industrial Luz blanca,1600.0,0.0,,1qvFhzZpBY76x6YJ_PvHUbMrjFEXlFCz0,,,,"{""isCatalog"": false}",,,Unidad,,,
1382,Tubo LED 1.2M luz calida transparente,30.0,0.0,,1qvg-MRyOu9dz5SxY1rOy5RT4aa9AjJxz,,,,"{""isCatalog"": false}",,,Unidad,,,
1383,Panel de 18W para empotrar Lentelux Brasilero,43.0,0.0,,1qVtrTxGWL7Vdm9o4T11GoaXhOkDrgavZ,,,,"{""isCatalog"": false}",,,Unidad,,,
1384,Driver para panel LED de 48W,60.0,0.0,,1QwJ2PH6Ph60QAtVCpAM30eE38VnxeU0n,,,,"{""isCatalog"": false}",,,Unidad,,,
1385,"Tubo LED 1,2m luz blanca",25.0,0.0,,1QwKs75erGqgkF44GhkqSnpY99b1BCMeS,,,,"{""isCatalog"": false}",,,Unidad,,,
1386,Tuerca para varilla roscada,0.8,0.0,,1Qwwj3Bg00iLgqmZruQiktSNWAMh2tA--,,,,"{""isCatalog"": false}",,,Unidad,,,
1387,Interruptor Doble Argo,45.0,0.0,,1qxQyl9sB9-URnHykBrpkGrdj2Cieq8n7,,,,"{""isCatalog"": false}",,,Unidad,,,
1388,Pala pequeña para arenero,70.0,0.0,,1R_5HMMH0xS2T_skWwRptto-lLkRgchGD,,,,"{""isCatalog"": false}",,,Unidad,,,
1389,Caja de termino T4,23.0,0.0,,1r_AJWoemboQp2Fi4xb5QBF3v11yxjwVn,,,,"{""isCatalog"": false}",,,Unidad,,,
1390,Foco color amarillo de 100W 220V,4.0,0.0,Foco amarillo 100W 220-240V,1R_hidkHp-5KCripHPTw4vJk9CcXWaQc9,,,,"{""isCatalog"": false}",,,Unidad,,,
1391,Tubo LED de 20W luz blanca,20.0,0.0,,1R1OyIY4UOmNMTKL6Jk1jATzbwpykt2QL,,,,"{""isCatalog"": false}",,,Unidad,,,
1392,Tubo LED de 120cm de 24W,25.0,0.0,,1r2m77jqfQ9OrBUQJuzBrCxIHhbESWONb,,,,"{""isCatalog"": false}",,,Unidad,,,
1393,Cableducto para piso 15*20 mm alto 2 metros,35.0,0.0,,1R8jFwd8JZWF3d-bgdUjuGH3LT6HflHhN,,,,"{""isCatalog"": false}",,,Unidad,,,
1394,Interruptor en placa,23.0,0.0,,1rB0HXux-p-xfvTQIiNzkWxaEfPVuPBiV,,,,"{""isCatalog"": false}",,,Unidad,,,
1395,Termico bipolar 16A,45.0,0.0,,1rBoz2CvfNfRdTWLV9XtJF9No0rY0BNks,,,,"{""isCatalog"": false}",,,Unidad,,,
1396,Interruptor de colgar,8.0,0.0,,1RbXNZMGrchbQvoZZGpl0AcXGzMOPu8so,,,,"{""isCatalog"": false}",,,Unidad,,,
1397,Batería de baño con pulsador lateral de tanque ASTRA,245.0,0.0,,1RCu5sRzDq8d6zGWlQzqKg5UYKNvZqTR4,,,,"{""isCatalog"": false}",,,Unidad,,,
1398,Pinza amperimetrica,350.0,0.0,,1RDHasjRkjgtYwuzUigFezk9xNL3bzN5D,,,,"{""isCatalog"": false}",,,Unidad,,,
1399,Térmico 60Amp SICA,50.0,0.0,,1RepxEnAIoXxa9d28EA6uu3rOUinDJo1R,,,,"{""isCatalog"": false}",,,Unidad,,,
1400,Soquet de porcelana para foco,10.0,0.0,,1RgFei8Ds8nnNPhkiPZ_xFT4cPjthfeKs,,,,"{""isCatalog"": false}",,,Unidad,,,
1401,Tomacorriente simple en placa,20.0,0.0,,1RghPBGk5m9vfjIuhR00KwMnH5cec4EKp,,,,"{""isCatalog"": false}",,,Unidad,,,
1402,Reflector LED IP 66 Luz blanca 150W,380.0,0.0,,1RgNZgjl2N_Oi9mTMD2jNyODVji1jc1aw,,,,"{""isCatalog"": false}",,,Unidad,,,
1403,CLAVIJAS PLANAS,10.0,0.0,,1rGs0QB7mF6EOm5MuGnf4tp6sl031-iqf,,,,"{""isCatalog"": false}",,,Unidad,,,
1404,Cableducto 10*20,9.0,0.0,,1RHbX9elqnbJDBR-zJZyBP0QIkH0bgvlo,,,,"{""isCatalog"": false}",,,Unidad,,,
1405,Cinta teflón 19mm x 0.075mm x 10 M (caja de 1200 unidades),3200.0,0.0,,1rHC1fduv3k-5UekcOU3lLta4Kp_2F5VD,,,,"{""isCatalog"": false}",,,Unidad,,,
1406,Remaches bolsa 500U,370.0,0.0,,1RIEFVQzUeurqm0SNmburZJxghGPY-Zst,,,,"{""isCatalog"": false}",,,Unidad,,,
1407,Panel LED 12W para empotrar,32.0,0.0,,1RiGqB0vv3xngXxBG8qRq-seDVU5FmIkr,,,,"{""isCatalog"": false}",,,Unidad,,,
1408,Detector de tension (busca polo),70.0,0.0,,1rJFdVKVbH5izHMZ11oElg30S_PMtB0QY,,,,"{""isCatalog"": false}",,,Unidad,,,
1409,Rollo cable 7*12 (rollo 100 metros),585.0,0.0,,1RJS8gIsqShDvLlc0vjZvV8LrjbRN30as,,,,"{""isCatalog"": false}",,,Unidad,,,
1410,Térmico bipolar 20A,45.0,0.0,,1Rkl2jim0i7TBVki6QZXixlzqxTQOQ6DN,,,,"{""isCatalog"": false}",,,Unidad,,,
1411,Hoja de lija para metal,13.0,0.0,,1rMtYEQle1mhVLmxrf4ti64rLpTlM2phD,,,,"{""isCatalog"": false}",,,Unidad,,,
1412,Canoa para tubo LED doble 1.2m,60.0,0.0,,1RnDm9Rc9xzvcWqER2LBPxt5P69rcuddi,,,,"{""isCatalog"": false}",,,Unidad,,,
1413,Foco LED de 22W,30.0,0.0,,1RNNyhta1QjlUEB9ubyEQMJ4lonP2LlXE,,,,"{""isCatalog"": false}",,,Unidad,,,
1414,Estilete reforzado,27.0,0.0,,1RO7hxmZLwd1g6c2IIls29GyZcxhcKV3I,,,,"{""isCatalog"": false}",,,Unidad,,,
1415,Instalación de Lampara Panel LED,150.0,0.0,Instalación eléctrica de Paneles LED,1roEs8d6yJtK5CLTy0_yMEbUGUvX1Z7fm,,,,"{""isCatalog"": false}",,,Unidad,,,
1416,Foco LED 20W rosca E27,25.0,0.0,,1RoUSbDNQEaG3nm10gvqEzFw9lgrasnLP,,,,"{""isCatalog"": false}",,,Unidad,,,
1417,Panel LED sobrepuesto 12W,45.0,0.0,,1rpVqZs84W_gSJ2DIcJcRkCOowoFfcjv1,,,,"{""isCatalog"": false}",,,Unidad,,,
1418,Arrancadores,6.0,0.0,,1RpzhI0Yg4JdSZP5J8DI8Y5wT5MaXqdcS,,,,"{""isCatalog"": false}",,,Unidad,,,
1419,TUBO LED 60CM (CAJA 30U),660.0,0.0,,1rrDRCG6uVBz4POtmZNopq_4dkgDUiHNK,,,,"{""isCatalog"": false}",,,Unidad,,,
1420,Conector RJ-45 Cat 6 blindado metalico,295.0,0.0,,1rRNE6O-tlZwTO_kjqQrkvf4jRbpk0sCa,,,,"{""isCatalog"": false}",,,Unidad,,,
1421,Breaker 3*100A 690V marca ABB,790.0,0.0,,1rrYsqz8XGmcl1k0klG6W0moPLxiKOjlO,,,,"{""isCatalog"": false}",,,Unidad,,,
1422,Cable cordón bipolar # 14 TIGRE (rollo de 100 metros),1450.0,0.0,,1RschCh6PJKg8-dyTn_1qNbGaZFKOS5ca,,,,"{""isCatalog"": false}",,,Unidad,,,
1423,Clavija Nema,13.0,0.0,,1RsD84lJjA6JNHpbLlcwkYEDL_C0nEFcg,,,,"{""isCatalog"": false}",,,Unidad,,,
1424,Cableducto 10*10,8.0,0.0,,1RsFigPdWVsaYXLfnyicKvnSy6RY6-JCi,,,,"{""isCatalog"": false}",,,Unidad,,,
1425,Silicona Liquida Transparente y negro (Tubo),55.0,0.0,,1rSiA3lvZ5z1gVT2bYkQHLZwwiECZQScc,,,,"{""isCatalog"": false}",,,Unidad,,,
1426,FOCO LED E-27 22W LUZ BLANCA,42.0,0.0,,1rULKONrqYcoP2FQ7GWiMPeoIG5A8aqpA,,,,"{""isCatalog"": false}",,,Unidad,,,
1427,Destornillador de precisión juego de 6 unidades,1.0,0.0,,1rv3hkNUEPbjcq2EghOWdmhWDTdPf2tlF,,,,"{""isCatalog"": false}",,,Unidad,,,
1428,Foco LED 9W,15.0,0.0,Foco LED bombilla 9W luz blanca 6500K,1rv5nUsBm6TrvXfJaGZilhGcenTUY7EBX,,,,"{""isCatalog"": false}",,,Unidad,,,
1429,"Chicotillo metálico de 60cm por 1/2"" COFLEX",0.0,0.0,,1Rvfs6tbn5nudnki1iqnUBc8nrAzBYrQd,,,,"{""isCatalog"": false}",,,Unidad,,,
1430,Tomacorriente tipo Nema doble s/puesto,15.0,0.0,,1rVonNA783SPnVJNySF5zzvMgF2TGOPNU,,,,"{""isCatalog"": false}",,,Unidad,,,
1431,Térmico bipolar 32A,45.0,0.0,,1rvSHoVYaakMlquhfVGwIvLbO1qyR0d0O,,,,"{""isCatalog"": false}",,,Unidad,,,
1432,CUBTA AISLANTE MILLION,20.0,0.0,,1rwgzMQgbqdRqy8MPYIIRtd-qWIYHQfrH,,,,"{""isCatalog"": false}",,,Unidad,,,
1433,Clavija Shuko 10-16Amp,15.0,0.0,,1RxtfWx0mCoBHeK9qG9YD80xCErWwd8GV,,,,"{""isCatalog"": false}",,,Unidad,,,
1434,Jack Cat 6,25.0,0.0,,1rxyljOZzUOkgfUoqkE4WGbA5gFFPF44t,,,,"{""isCatalog"": false}",,,Unidad,,,
1435,Conector para Red Cat 6 RJ45,5.0,0.0,,1RZ2uKh9buFlLIDZMTZcCQlyJlq8XcRWE,,,,"{""isCatalog"": false}",,,Unidad,,,
1436,Cable UTP CAT 6 de cobre (caja 305mts),1950.0,0.0,,1RZ96kmoXigtoDtB18gALIchCxqGwJxCx,,,,"{""isCatalog"": false}",,,Unidad,,,
1437,"Enchufe de energia, clavija macho",8.0,0.0,,1RzM8pOJkjSRNXSV9el5y9TbJah3ZiTNu,,,,"{""isCatalog"": false}",,,Unidad,,,
1438,Foco LED 12W,18.0,0.0,,1S_CQ_MscE7-WdnClbFrPUvNdopqFUZ0H,,,,"{""isCatalog"": false}",,,Unidad,,,
1439,Bornera de contacto #12 y #14,15.0,0.0,,1s_FtWXXMkrtPCdn-vv5Jm22cdORmxKi3,,,,"{""isCatalog"": false}",,,Unidad,,,
1440,Paneles LED de 60x60,250.0,0.0,,1s-F9mTRqrjaBq725uElzw9pkmDq-Y8yW,,,,"{""isCatalog"": false}",,,Unidad,,,
1441,Panel LED 60*30cm luz blanca sobrepuesto,275.0,0.0,,1s0EtKAhuNNfwrJneOYfNdKUR6wLluRnC,,,,"{""isCatalog"": false}",,,Unidad,,,
1442,CABLE DE EXTENSIÓN 10M,120.0,0.0,,1S0GLMcGlVZ30G_SSPxPJX4LC2nSruoGI,,,,"{""isCatalog"": false}",,,Unidad,,,
1443,Cable de cobre,750.0,0.0,"De 7 hilos N°10
De 100 metros
Marca Tigre, industria Boliviana",1s2UKR9sGzgjfEE1odv11C3RI6WlP9a2w,,,,"{""isCatalog"": false}",,,Unidad,,,
1444,Lija de tela N° 80 (metro),12.0,0.0,,1s4YdxqRiGIL1-4M0I1jkChMSYKSgiwjI,,,,"{""isCatalog"": false}",,,Unidad,,,
1445,Laca Internet simple OSMAR,65.0,0.0,,1s6adfyGqsinV3ECD_DEewpasdvusvLwD,,,,"{""isCatalog"": false}",,,Unidad,,,
1446,Cortapico de 6 salidas FORZA,55.0,0.0,,1s6txJZ6SE9an0Li6gkB3ewLKdWrBOMrd,,,,"{""isCatalog"": false}",,,Unidad,,,
1447,Reflector industrial LED de 200W c/ojos,480.0,0.0,,1s6zUSspLPGsPZnTHHRw8oPNg_KHNdztL,,,,"{""isCatalog"": false}",,,Unidad,,,
1448,Placa tomacorriente triple UYUSTOOLS+ caja sobrepuesta,75.0,0.0,,1S8nx3SVqFCYALpgiH12HedrbXU_mHp8N,,,,"{""isCatalog"": false}",,,Unidad,,,
1449,Cableductos 20*10,8.0,0.0,,1San0cSRUqZ7wDMCX9Ct6qHZxReAblahF,,,,"{""isCatalog"": false}",,,Unidad,,,
1450,Pantalla cuadrada 24W,85.0,0.0,,1SbMFipOsX90zBAfb_f7acXDKkIaNV0Rd,,,,"{""isCatalog"": false}",,,Unidad,,,
1451,Tomacorriente en placa doble,45.0,0.0,,1sbZWnYU2rM-r2opPrgOnN22lw9vqK8jE,,,,"{""isCatalog"": false}",,,Unidad,,,
1452,Soquet plástico Plano,6.0,0.0,Soquet plastico plano,1sCf17bWzqoTHJXhJPUhopDdlP86rwU-g,,,,"{""isCatalog"": false}",,,Unidad,,,
1453,Foco LED 30W,35.0,0.0,,1scyLvN6o7EekBQhmzSQ98KcYkkaG51eX,,,,"{""isCatalog"": false}",,,Unidad,,,
1454,Tomacorriente doble nena de sobreponer Ultra,25.0,0.0,,1SD4T_vPiCHPJjyTQPqVL4C0NvcX7EWyH,,,,"{""isCatalog"": false}",,,Unidad,,,
1455,REGLETA DE 4 PUERTOS DE 16A,20.0,0.0,,1sDgifA1rTZ1PpT7MH5DZaS4-o4-ONk_a,,,,"{""isCatalog"": false}",,,Unidad,,,
1456,Reflector LED de 400W reforzado c/ojos,850.0,0.0,,1sE9vacVHVscLXcwLmv6Q4uvUHNedjr0T,,,,"{""isCatalog"": false}",,,Unidad,,,
1457,Ducha eléctrica,145.0,0.0,,1sGOaaCuQYJZDnV-QzIdR2af-o1bvsjWg,,,,"{""isCatalog"": false}",Electricidad,Duchas,Unidad,,,
1458,Chapa de Perilla con llave,195.0,0.0,,1Sgu71wbnGTGberjSwnRNmbAQDt7QneiE,,,,"{""isCatalog"": false}",,,Unidad,,,
1459,Interruptor simple en placa,19.0,0.0,,1SGUwMNgAVBFqsAZj44wB4EwbpfMhfUBb,,,,"{""isCatalog"": false}",,,Unidad,,,
1460,FOCOS LED DE 13 WTTS X 220 VOLT L/B,25.0,0.0,,1shH7yGp2pXOEcX8g6E0d0OY20nBj60bU,,,,"{""isCatalog"": false}",,,Unidad,,,
1461,Foco LED de 13W,22.0,0.0,,1ShRVWTqfN8fgYo1kmKxw-fxxYk1w3ae2,,,,"{""isCatalog"": false}",,,Unidad,,,
1462,Interruptor termomagnetico/térmico bipolar de 40,65.0,0.0,,1SiIpbEfq_1Gsq8LKU7KRFoafh151AbMC,,,,"{""isCatalog"": false}",,,Unidad,,,
1463,Zócalo para tubo LED,3.0,0.0,,1siN4qL79uFAzITxDj0xOXqS1_UEf5Z3I,,,,"{""isCatalog"": false}",,,Unidad,,,
1464,Reflector LED 30 W,150.0,0.0,,1sjNFPFU-NkswapUxpUGl1pWzC_w8FmEz,,,,"{""isCatalog"": false}",,,Unidad,,,
1465,Pantalla LED cuadrada 60*60,195.0,0.0,,1Sk5hbnZorxRLsSi6NjBNblWPSE8URgDh,,,,"{""isCatalog"": false}",,,Unidad,,,
1466,Pila Alcalina AAA DURACELL,12.0,0.0,,1SKcaz9CVZ4zAQcYu8xoE7bArm9CzVhPM,,,,"{""isCatalog"": false}",,,Unidad,,,
1467,Reflector LED 50W marca GLAND,120.0,0.0,,1sL9rJJOrlZIg7hb73AMtowkLiZ5sgR9N,,,,"{""isCatalog"": false}",,,Unidad,,,
1468,Pomada para soldar,23.0,0.0,,1SlWpFqWk1zNaCPC9om-a3eq9V2Tl5ncY,,,,"{""isCatalog"": false}",,,Unidad,,,
1469,Caja plastica sobrepuesta rectangular (Bolivia),10.0,0.0,,1SNbZAsiZugKA9F7zrAxdVD_hAHNRDQ0l,,,,"{""isCatalog"": false}",,,Unidad,,,
1470,Clavija engomada 16A plano,10.0,0.0,,1SNcyG1n9XbHZ-VTfLrRz9AF8hJepZzKa,,,,"{""isCatalog"": false}",,,Unidad,,,
1471,Toma Shuko doble sobrepuesta marca STAR,85.0,0.0,,1snfweYQt0s3hE0X1f2awa_SbBac3gPhQ,,,,"{""isCatalog"": false}",,,Unidad,,,
1472,Chapa para puerta. Material Metálico. Tipo eléctrico con transformador. Marca Yale.,700.0,0.0,,1soEaq0FxFF5nBfIcnAtO-iDrh4RPH-41,,,,"{""isCatalog"": false}",,,Unidad,,,
1473,Placa tomacorriente doble,25.0,0.0,Placa electrica tomacorriente doble,1Soh5ie4Inn4g1Xn_XY4K8Zf7-sq89A-G,,,,"{""isCatalog"": false}",,,Unidad,,,
1474,Cable 7 hilos #8 (rollo de 100 mts) TIGRE,1650.0,0.0,,1SozYjW2FJJgBTUR_hlUO-BBSF_KD3kZm,,,,"{""isCatalog"": false}",,,Unidad,,,
1475,Foco LED Phelix 18W luz blanca,22.0,0.0,,1sPhlPA-2MPJdTnFngfEavWVonxpYUGOg,,,,"{""isCatalog"": false}",,,Unidad,,,
1476,Reflector LED con panel solar 150W,550.0,0.0,,1SPRftze76kx9rsLckEtNYxF0ZMlWTBVQ,,,,"{""isCatalog"": false}",,,Unidad,,,
1477,Foco LED luz blanca 15W,22.0,0.0,,1spynnPgFM3KUYCebj5S73haF-Ci34w7e,,,,"{""isCatalog"": false}",,,Unidad,,,
1478,Terminal zapatito 25mm,18.0,0.0,,1sQ27XRkqI7PDvwrDOVM930KiToZnCI-Z,,,,"{""isCatalog"": false}",,,Unidad,,,
1479,Cablecanal 15x10,9.0,0.0,,1sSqMpObktMwN9imitSkJTyo-uz3FrgdV,,,,"{""isCatalog"": false}",,,Unidad,,,
1480,Tubo corrugado 1 pulgada (rollo 50m),250.0,0.0,,1sTotOaEqYc2Ga1aY3MkavtRCourh9SAC,,,,"{""isCatalog"": false}",,,Unidad,,,
1481,Placa Conatel Interruptor Simple,48.0,0.0,,1stSob_pcXj_V6N6VLRpjZNWR1krzcNup,,,,"{""isCatalog"": false}",,,Unidad,,,
1482,Foco 30W,40.0,0.0,,1sulUgUAQR33NTGcRXpxiMd-lKtRcT3vO,,,,"{""isCatalog"": false}",,,Unidad,,,
1483,Martillo 16Oz,180.0,0.0,,1supsWbN4gvOHWRvJyxhF6eQTKYk0IZWf,,,,"{""isCatalog"": false}",,,Unidad,,,
1484,Lampara de emergencia LED,150.0,0.0,,1svspoxVL15RMtSKjgnSxFsfooy9o0wrq,,,,"{""isCatalog"": false}",,,Unidad,,,
1485,Regleta de 4 tomas nema,85.0,0.0,,1SwX9CuSMWNCEuK_ZQJ5EsmsZyk-pNA7f,,,,"{""isCatalog"": false}",,,Unidad,,,
1486,Cibta Aislante Million,20.0,0.0,,1SXr_EidJch_XUau4MiYBAIcXja0_disO,,,,"{""isCatalog"": false}",,,Unidad,,,
1487,"Puente peine monopolar p/12 polos 22 cm, 1x12",90.0,0.0,,1SY4on16g0ZkRoMbcpUJ9ff_c06TxYQra,,,,"{""isCatalog"": false}",,,Unidad,,,
1488,Rollo cordon No 2x16,650.0,0.0,,1sZ9HeJbUk3oft8koX9ihwGCZdSNUEnnA,,,,"{""isCatalog"": false}",,,Unidad,,,
1489,"Linterna LED recargable, tipo minero 80Lm",165.0,0.0,,1szwgfooMha2-CM9MpiiWuzbGJsrJDteT,,,,"{""isCatalog"": false}",,,Unidad,,,
1490,Lampara de Sodio de Alta Presión 250W,160.0,0.0,,1t_I5uz-V_dsECSASBfq5yFoQX5lQvROU,,,,"{""isCatalog"": false}",,,Unidad,,,
1491,Cable bipolar 2*16 awg rollo 100metros TIGRE,780.0,0.0,,1t-f75IQ1slcFqo8hAHScdoZcDu8ef_BW,,,,"{""isCatalog"": false}",,,Unidad,,,
1492,Tomacorrientes dobles,75.0,0.0,,1T10U-_yfXUZUjY7m6mH9brH_yvnPWbpP,,,,"{""isCatalog"": false}",,,Unidad,,,
